review_id,review_text,true_sentiment,predicted_sentiment,confidence,aspects,num_aspects,battery_sentiment,battery_confidence,performance_sentiment,performance_confidence,design_sentiment,design_confidence,audio_sentiment,audio_confidence,durability_sentiment,durability_confidence,camera_sentiment,camera_confidence,screen_sentiment,screen_confidence,price_sentiment,price_confidence,signal_sentiment,signal_confidence,storage_sentiment,storage_confidence
6203,i like it,Positive,Positive,0.9953004121780396,[],0,,,,,,,,,,,,,,,,,,,,
6204,"unfortunately my phone when i received it the stylus was stuck in, but everything worked great until the following day when it started not reading my simple card unless i restarted the phone",Negative,Neutral,0.7298171520233154,"['battery', 'performance']",2,Neutral,0.7298171520233154,Neutral,0.7298171520233154,,,,,,,,,,,,,,,,
6205,"this phone was advertised as sprint compatible, but two trips (an hour each way) to the sprint store with no success. the tech said it was a dud, with no connectivity.",Negative,Negative,0.993523359298706,"['signal', 'storage']",2,,,,,,,,,,,,,,,,,Negative,0.9919809103012085,Negative,0.990693986415863
6206,everything is fine!,Positive,Positive,0.994672954082489,[],0,,,,,,,,,,,,,,,,,,,,
6207,amazing battery. first charge lasted over 8 days.,Positive,Positive,0.9969835877418518,['battery'],1,Positive,0.9969162940979004,,,,,,,,,,,,,,,,,,
6208,coming from a galaxy g5 to this phone. it was super easy to activate and change carriers to at&t. all my google content migrated well. love the super long battery life even though i use it constantly.,Positive,Positive,0.9984350800514221,"['battery', 'camera', 'performance']",3,Negative,0.9967004656791687,Negative,0.9845103621482849,,,,,,,Negative,0.9972690939903259,,,,,,,,
6209,"es un teléfono muy potente, sin embargo la batería se le queda muy corta en la duración.",Positive,Positive,0.9215933680534363,[],0,,,,,,,,,,,,,,,,,,,,
6210,"i love this phone!! i like the features, design, camera, etc. a great option unless...... you actually want to use it as a phone! it worked well for a couple days. then one day no one could hear me on",Negative,Negative,0.745715320110321,"['battery', 'screen', 'camera', 'design', 'audio']",5,Negative,0.9552940726280212,,,Positive,0.993055522441864,Neutral,0.5009167790412903,,,Positive,0.993055522441864,Negative,0.9459623694419861,,,,,,
6211,"it is new and working great. sharp screen, good battery time.",Positive,Positive,0.998033344745636,"['battery', 'screen']",2,Positive,0.9939576387405396,,,,,,,,,,,Positive,0.9939576387405396,,,,,,
6212,"the product came as advertised, brand new. it was delivered on time, very expeditiously and been a nice phone for me so far.",Positive,Positive,0.9989960789680481,[],0,,,,,,,,,,,,,,,,,,,,
6213,"oh man, i would not trade it for anything.",Positive,Positive,0.9935838580131531,[],0,,,,,,,,,,,,,,,,,,,,
6214,great product. big fan of motorola. battery a little on the light side though. get the battery mod.,Positive,Positive,0.9977421760559082,"['battery', 'screen', 'design']",3,Positive,0.9785001277923584,,,Positive,0.9756798148155212,,,,,,,Positive,0.995564877986908,,,,,,
6215,"excellent work arrived just in time and it was very easy to activate it, its battery is magnificent and meets my expectations. i would buy it again or recommend it to my friends.",Positive,Positive,0.999041736125946,"['battery', 'performance']",2,Positive,0.9989904761314392,Positive,0.9989904761314392,,,,,,,,,,,,,,,,
6216,excellent products overall very satisfied service was a little slow easy to set up with at&t only fault battery life too short,Positive,Positive,0.9969871640205383,"['battery', 'performance', 'signal']",3,Positive,0.9969871640205383,Positive,0.9969871640205383,,,,,,,,,,,,,Positive,0.9969871640205383,,
6217,bought this phone last week and when i first powered it on it had sprint bloatware all in it. put my straight talk sim card in it and cannot get data. will let me text and call but will not let me use,Negative,Negative,0.9796702861785889,"['battery', 'design', 'durability', 'signal']",4,Negative,0.9449811577796936,,,Neutral,0.5165860652923584,,,Negative,0.9449811577796936,,,,,,,Negative,0.8192359209060669,,
6218,my daughter is happy,Positive,Positive,0.9971319437026978,[],0,,,,,,,,,,,,,,,,,,,,
6219,sorry could not take photo of phone because i am using it now. the phone's superb! i started with the a10 and that too as a good phone. this a30 have extra features that makes this phone extremely awe,Positive,Positive,0.9976969361305237,"['camera', 'performance', 'signal']",3,,,Positive,0.9970554113388062,,,,,,,Negative,0.5477022528648376,,,,,Positive,0.9953354001045227,,
6220,i get so many compliments on this smart phone! no one would know that i paid so little for this great phone unless i told them. it is about as fast as an iphone 7 (in my opinion). the main drawback to,Positive,Positive,0.9958575367927551,"['battery', 'performance', 'price']",3,Positive,0.5319878458976746,Positive,0.9668890833854675,,,,,,,,,,,Negative,0.9923322200775146,,,,
6221,"bought used. listed as 'good' condition. had one minor nick on the edge, everything else was perfect. happy with the quality.",Positive,Positive,0.9942008256912231,"['camera', 'durability']",2,,,,,,,,,Positive,0.9936918020248413,Positive,0.9936918020248413,,,,,,,,
6222,loved the phone but had to return it because it would not do wifi calling via the metro by tmobile network.,Positive,Neutral,0.6477997303009033,['signal'],1,,,,,,,,,,,,,,,,,Neutral,0.5965392589569092,,
6223,love this phone! i used it outside the country and it worked great.,Positive,Positive,0.9980108141899109,[],0,,,,,,,,,,,,,,,,,,,,
6224,amazing phone for the price. can be a little slow when multiple apps open so the key is keep only one or two open at a time.,Positive,Positive,0.9929354786872864,"['performance', 'price']",2,,,Positive,0.7521154880523682,,,,,,,,,,,Positive,0.997616171836853,,,,
6225,"package arrived on time, packaging of phone itself was perfect, phone is blasing fast, at first i was very very scared to buy this phone simply because i have never bought a phone manufactured and sol",Positive,Positive,0.9966822266578674,"['battery', 'screen', 'camera', 'performance', 'design', 'audio', 'durability', 'signal', 'storage']",9,Negative,0.9970694184303284,Positive,0.9969949722290039,Positive,0.9966349005699158,Positive,0.9959968328475952,Positive,0.9370906949043274,Positive,0.9978531002998352,Positive,0.9982379674911499,,,Positive,0.9217989444732666,Negative,0.9959261417388916
6226,great phone with excellent camera,Positive,Positive,0.9979008436203003,['camera'],1,,,,,,,,,,,Positive,0.9979008436203003,,,,,,,,
6227,"i was under the impression this was an at&t phone- why is it t-mobile carrier? very frustrated with this, will be contacting in hopes of resolution tomorrow.",Negative,Negative,0.9847604632377625,"['screen', 'signal']",2,,,,,,,,,,,,,Negative,0.9902032613754272,,,Negative,0.813919723033905,,
6228,"processor slow but i expected this. the worst is the poor microphone, you have to hold it with your palm cupped around phone so microphone can pick up your voice. my microsoft lumia phone was much bet",Neutral,Neutral,0.9167806506156921,"['performance', 'design', 'audio']",3,,,Positive,0.5218487977981567,Negative,0.5368871688842773,Negative,0.5368871688842773,,,,,,,,,,,,
6229,looks super new & works great. saved $500 comparing if purchased new. i ordered a case & screen protector as well; everything arrived the same day. happy with the purchase.,Positive,Positive,0.9983924031257629,"['battery', 'screen', 'performance', 'design', 'durability']",5,Positive,0.9956820011138916,Positive,0.9984427094459534,Positive,0.9984427094459534,,,Positive,0.9956820011138916,,,Positive,0.9956820011138916,,,,,,
6230,this phone is great for the price amazing camera quality. there is some downsides tho after using for like a month. first it does not have the brightest screen compared to a lot of other phones and th,Positive,Positive,0.9856670498847961,"['battery', 'screen', 'camera', 'performance', 'price', 'audio', 'durability', 'signal']",8,Positive,0.9753397107124329,Positive,0.9960073828697205,,,Negative,0.6797583103179932,Positive,0.996565043926239,Positive,0.9953692555427551,Negative,0.9951205849647522,Positive,0.9953692555427551,Positive,0.9753397107124329,,
6231,"i have had the exact phone, but the j7 not the ""upgraded"" perx. tge phone lags horribly, shuts off randomly, and has crap for memory. it is like the phone was facyory reset and sent out again.",Negative,Negative,0.9924722909927368,['performance'],1,,,Negative,0.9937169551849365,,,,,,,,,,,,,,,,
6232,phone did not work correctly. kept losing charge and would freeze. battery status was at 82%. apple support said it sounded like it needed a new battery and i could go to best buy. only best buy refus,Negative,Negative,0.9969471096992493,"['battery', 'performance', 'durability']",3,Negative,0.9713159799575806,Negative,0.9917295575141907,,,,,Negative,0.9765914678573608,,,,,,,,,,
6233,"phone works perfectly. battery last all day with heavy use. phone seems to be originally from at&t. phone is unlocked works perfect with tmobile. as far as condition, phone is flawless. in perfect new",Positive,Positive,0.9978366494178772,"['battery', 'performance', 'design', 'durability', 'storage']",5,Positive,0.9968382120132446,Positive,0.9980613589286804,Positive,0.9838024377822876,,,Positive,0.9838024377822876,,,,,,,,,Positive,0.9533389806747437
6234,great phone ! as advertised,Positive,Positive,0.9985394477844238,[],0,,,,,,,,,,,,,,,,,,,,
6235,"great phone, defiantly going to buy again",Positive,Positive,0.9981099367141724,[],0,,,,,,,,,,,,,,,,,,,,
6236,best phone i ever had,Positive,Positive,0.9980415105819702,[],0,,,,,,,,,,,,,,,,,,,,
6237,"it is junk, i sold it and ordered the i-7 plus",Negative,Negative,0.9952032566070557,[],0,,,,,,,,,,,,,,,,,,,,
6238,"buen tamaño, rápido, y excelente precio.",Positive,Positive,0.9986100196838379,[],0,,,,,,,,,,,,,,,,,,,,
6239,"well the phone works fine, do not know if it was brand new sealed but might have been a demo or something but no big deal. waited for a long time before review to make sure had no issues with the phon",Positive,Positive,0.9942617416381836,"['screen', 'performance', 'price']",3,,,Positive,0.9806164503097534,,,,,,,,,Positive,0.9806164503097534,Positive,0.9806164503097534,,,,
6240,when you use a pixel... it kind of spoils you. it is hard to use any other android after that. everything is always so smooth and polished. i have had every pixel since the first one and google hit an,Positive,Positive,0.9989131689071655,"['screen', 'performance', 'price']",3,,,Positive,0.9984129667282104,,,,,,,,,Positive,0.9988221526145935,Positive,0.9984561204910278,,,,
6241,"in the description it said it would show signs of use like minor scratches. and honestly, theirs not a single scratch. it is in perfect condition. and it came right on time. i am in love with my mega ",Positive,Positive,0.9989808201789856,['durability'],1,,,,,,,,,Positive,0.9983550906181335,,,,,,,,,,
6242,works great. finger print lock works but do it after applying a screen protector. works with t mobile in the usa.,Positive,Positive,0.9934148788452148,"['screen', 'performance']",2,,,Positive,0.9444009065628052,,,,,,,,,Positive,0.8281347751617432,,,,,,
6243,it is not unlocked !! it was verizon system,Negative,Negative,0.9943636655807495,[],0,,,,,,,,,,,,,,,,,,,,
6244,i bought the phone after the xz2 was announced and i love the xz1. the look feel function of the phone is great. i did have the samsung galaxy s8+(got ran ove by a car so a new phone was in order) and,Positive,Positive,0.9951542615890503,"['camera', 'performance', 'design', 'audio', 'durability']",5,,,Positive,0.9934479594230652,Positive,0.994339644908905,Positive,0.9925560355186462,Positive,0.9925560355186462,Positive,0.9925560355186462,,,,,,,,
6245,no bueno in general,Negative,Negative,0.9743082523345947,[],0,,,,,,,,,,,,,,,,,,,,
6246,"phone turned on for about 2 minutes and completely shut off, would not charge or turn on ever again. it 2as charged with a out 10 different chargers. no luck.",Negative,Negative,0.9952796697616577,['battery'],1,Negative,0.9931972026824951,,,,,,,,,,,,,,,,,,
6247,love this phone. so worth the money and beyond. very fast browsing using wifi. i read the negative and positive reviews before i received the phone. it was in great conditioned and sealed in plastic.,Positive,Positive,0.9982033967971802,"['performance', 'price', 'signal']",3,,,Positive,0.9974356293678284,,,,,,,,,,,Positive,0.9970734119415283,Positive,0.9974356293678284,,
6248,"worst phone ever, has been constantly updating since the first day i bought it.it wants to update now as i type this.....",Neutral,Negative,0.9969473481178284,['battery'],1,Negative,0.997017502784729,,,,,,,,,,,,,,,,,,
6249,purchased this because i have the moto g5 which is a solid phone with excellent battery. migration of data failed which could be google's fault but made the experience bad. the phone would not work wi,Negative,Neutral,0.7606825828552246,"['battery', 'performance', 'audio', 'durability', 'signal']",5,Positive,0.9920961856842041,Negative,0.9853810667991638,,,Negative,0.9937066435813904,Neutral,0.7681746482849121,,,,,,,Negative,0.9787235260009766,,
6250,phone looked like it was in good condition but the rear camera did not work.,Negative,Negative,0.7432772517204285,"['camera', 'performance']",2,,,Negative,0.5950513482093811,,,,,,,Negative,0.5950513482093811,,,,,,,,
6251,"imei was not fully paid off. i went to verizon and they told me that the imei was not paid off. this means that they sell stolen phones. i repeat, do not buy these phones, they have a good chance of b",Negative,Negative,0.9962814450263977,['price'],1,,,,,,,,,,,,,,,Negative,0.9753419756889343,,,,
6252,"it is an incredible phone! i love games, music, taking selfies and chatting with my friends. this is so perfect to me. the fingerprint its pretty useful too. buy it without doubts. note: the phone is ",Positive,Positive,0.9985687732696533,"['screen', 'performance', 'design', 'audio']",4,,,Positive,0.997503936290741,Positive,0.9894691705703735,Positive,0.997503936290741,,,,,Positive,0.9157407879829407,,,,,,
6253,"looks brand new, works great! really happy with the purchase.",Positive,Positive,0.9989412426948547,"['performance', 'design']",2,,,Positive,0.9986336827278137,Positive,0.9986336827278137,,,,,,,,,,,,,,
6254,after 3 days of using it. it suddenly dont work. it wont turn on. and when i bring it to the cellphone technician they say the battery is dead i have to pay 120$ for replacement,Negative,Negative,0.9941843152046204,"['battery', 'performance', 'price']",3,Negative,0.9916689395904541,Negative,0.9880623817443848,,,,,,,,,,,Negative,0.9718577861785889,,,,
6255,"i bought this phone a year ago and at the beginning of this year i started experiencing alot of issues, battery life horrible! phone overheats alot! even when not in use. the speaker didnt work proper",Negative,Negative,0.9947303533554077,"['battery', 'performance', 'design', 'price', 'audio']",5,Negative,0.983625054359436,Negative,0.9832530617713928,Negative,0.9880390763282776,Negative,0.9832530617713928,,,,,,,Negative,0.9939371347427368,,,,
6256,"excelente celular muy completo, lo recomiendo.",Positive,Positive,0.9989783763885498,[],0,,,,,,,,,,,,,,,,,,,,
6257,i would recommend this phone if your going to buy a new phone. it has great service. i live in a trailer and have a really big problem with finding a phone that would work inside. this is a great phon,Positive,Positive,0.9947423934936523,"['screen', 'performance', 'price', 'durability', 'signal']",5,,,Negative,0.8833027482032776,,,,,Negative,0.9884251356124878,,,Negative,0.8833027482032776,Positive,0.9953626394271851,Negative,0.9871282577514648,,
6258,"i really like the phone for the price and the fact it is sony. i am max though that this is still the same price from when it was the ""deal of the day"". i did not save money like i thought i was savin",Neutral,Positive,0.9898021817207336,"['battery', 'camera', 'design', 'price', 'storage']",5,Positive,0.527563750743866,,,Positive,0.9132665395736694,,,,,Positive,0.9132665395736694,,,Negative,0.9846904873847961,,,Positive,0.986854076385498
6259,i got this product from amazon warehouse. it had no external blemishes and works great. it is been a couple weeks and i have had no problems.,Positive,Positive,0.9988417029380798,"['performance', 'storage']",2,,,Negative,0.9975740313529968,,,,,,,,,,,,,,,Negative,0.9975740313529968
6260,the phone was in good shape but when i turned on the device show me this message. decided to return it,Neutral,Negative,0.8913779258728027,[],0,,,,,,,,,,,,,,,,,,,,
6261,charger fell apart and broke simply just by picking the dang thing up. now cannot even charge the phone until i can walk my ass to the store to get a new one. such a dissapointment,Negative,Negative,0.9939044117927551,"['battery', 'durability', 'storage']",3,Negative,0.9834588766098022,,,,,,,Negative,0.9408688545227051,,,,,,,,,Negative,0.9596475958824158
6262,good radio has a good sound☺,Positive,Positive,0.9862083196640015,['audio'],1,,,,,,,Positive,0.9862083196640015,,,,,,,,,,,,
6263,when i receive this device i have many options this was the more expensive for replacing my device only reason why i was getting the new samsung phone was because my device has stopped charging so i p,Negative,Neutral,0.6187868714332581,"['battery', 'screen', 'performance', 'price']",4,Neutral,0.6187868714332581,Neutral,0.6187868714332581,,,,,,,,,Neutral,0.6187868714332581,Neutral,0.6187868714332581,,,,
6264,"it is really the breakthrough innovation of smart phone in 2016. the mods lift all the limit that a smart phone can not do. such as amazing photo, audio and even portal projector.",Positive,Positive,0.9985536932945251,"['camera', 'audio']",2,,,,,,,Positive,0.9973681569099426,,,Positive,0.9973681569099426,,,,,,,,
6265,"love my new phone - clarity, functionality, pictures, size of screen/phone. phone condition as advertised. so great!",Positive,Positive,0.9989245533943176,"['screen', 'camera']",2,,,,,,,,,,,Positive,0.9980891346931458,Positive,0.9980891346931458,,,,,,
6266,works great only gave me overheating message a few times. it does get hot in arizona,Positive,Positive,0.9663407802581787,['performance'],1,,,Positive,0.9570775628089905,,,,,,,,,,,,,,,,
6267,broke my first phone recently. looked into getting the screen repaired and it was over $100 at shops near me. came on amazon and saw these refurbished phones and gave it a shot. little to no cosmetic ,Positive,Positive,0.9969883561134338,"['battery', 'screen', 'camera', 'performance', 'audio', 'durability', 'signal']",7,Positive,0.9441440105438232,Negative,0.9955167174339294,,,Negative,0.9941434264183044,Negative,0.782963752746582,Negative,0.5451003909111023,Negative,0.9701592326164246,,,Negative,0.9941434264183044,,
6268,phone is brand new. i put a sim card in and verizon came up with signal. my daughter is gonna love it for her birthday. thank you.,Positive,Positive,0.9988154172897339,['signal'],1,,,,,,,,,,,,,,,,,Positive,0.9863880276679993,,
6269,phone wrks as it should,Positive,Positive,0.8648394346237183,[],0,,,,,,,,,,,,,,,,,,,,
6270,"the phone was broken, the front microphone was not working when we got it. it took a couple days to figure it out but after we did i contacted the seller for help. they responded very quickly and told",Neutral,Negative,0.9662011861801147,"['battery', 'performance', 'design', 'price', 'durability', 'storage']",6,Negative,0.8789334893226624,Negative,0.9039267301559448,Negative,0.9455962181091309,,,Negative,0.9939047694206238,,,,,Negative,0.5008007884025574,,,Negative,0.9921046495437622
6271,only had this phone 3.5 months and the screen turned blue. not recommended.,Negative,Negative,0.9958871006965637,['screen'],1,,,,,,,,,,,,,Negative,0.9922410249710083,,,,,,
6272,"i really love sony xperia phones. this is a great phone for the price: powerful enough for daily tasks, a great camera and huge screen. sd micro expansion slot is a plus to store your videos and photo",Positive,Positive,0.9979355335235596,"['screen', 'camera', 'price', 'storage']",4,,,,,,,,,,,Negative,0.9961943626403809,Negative,0.9955062866210938,Negative,0.9955062866210938,,,Positive,0.994331955909729
6273,muy bueno y fácil de operar,Positive,Positive,0.9980593323707581,[],0,,,,,,,,,,,,,,,,,,,,
6274,"it works fine, great battery durity. just not so used to its system. i had used iphone for many years, but got tired of their unreasonable price and design.",Positive,Positive,0.9778305888175964,"['battery', 'performance', 'design', 'price']",4,Positive,0.9951682090759277,Positive,0.9951682090759277,Positive,0.8815521001815796,,,,,,,,,Positive,0.8815521001815796,,,,
6275,charged once. loaded music. played til battery was discharged. battery will not recharge.,Negative,Negative,0.9822162389755249,"['battery', 'audio']",2,Negative,0.9764083027839661,,,,,Positive,0.9718501567840576,,,,,,,,,,,,
6276,product arrived in good conditions. thanks.,Positive,Positive,0.9980685114860535,[],0,,,,,,,,,,,,,,,,,,,,
6277,"great phone for the price, good camera, battery life is great, very happy with what i got.",Positive,Positive,0.9971290230751038,"['battery', 'camera', 'price']",3,Positive,0.9973421692848206,,,,,,,,,Positive,0.9973421692848206,,,Positive,0.9973421692848206,,,,
6278,nunca lo recivi 😤😡,Negative,Positive,0.908345103263855,[],0,,,,,,,,,,,,,,,,,,,,
6279,there is no finger print reader but there is face recognition.,Positive,Positive,0.9866668581962585,[],0,,,,,,,,,,,,,,,,,,,,
6280,works as it should,Positive,Positive,0.9975270628929138,['performance'],1,,,Positive,0.9975270628929138,,,,,,,,,,,,,,,,
6281,the seller sell a defective product suddenly all stop working,Negative,Negative,0.993728518486023,[],0,,,,,,,,,,,,,,,,,,,,
6282,i like it. good cellphone. no problem,Positive,Positive,0.9983630776405334,[],0,,,,,,,,,,,,,,,,,,,,
6283,excelente teléfono. rápido y un excelente precio,Positive,Positive,0.998863697052002,[],0,,,,,,,,,,,,,,,,,,,,
6284,"i was very happy with the phone when i purchased it. now 5 month after i am not happy at all. i cannot charge my phone, i do not know if it is the charger or the phone but right now the only way for m",Negative,Negative,0.9748631715774536,"['battery', 'price', 'durability']",3,Neutral,0.529719889163971,,,,,,,Positive,0.8866759538650513,,,,,Negative,0.9958335161209106,,,,
6285,the product is not good there is some spot in the screen look in the picture thay give me bad phone i will never by a samsung phone any more thay are bad company i want my mony back,Negative,Negative,0.970452606678009,"['screen', 'camera', 'design']",3,,,,,Negative,0.970452606678009,,,,,Negative,0.970452606678009,Negative,0.970452606678009,,,,,,
6286,too big and heavy to my liking.,Positive,Positive,0.9397290349006653,"['screen', 'design']",2,,,,,Positive,0.9654723405838013,,,,,,,Positive,0.9654723405838013,,,,,,
6287,battery life sucks!!!!!!! maybe last 45 minutes at a full charge and then dies at 17% do not waste your time.,Negative,Negative,0.9815204739570618,"['battery', 'durability', 'storage']",3,Negative,0.7247920036315918,,,,,,,Negative,0.9153907895088196,,,,,,,,,Negative,0.9153907895088196
6288,no fingerprint reader,Positive,Positive,0.6739893555641174,[],0,,,,,,,,,,,,,,,,,,,,
6289,i bought this phone and it was suppose to be unlocked. now i have to find a place that will unlock it. which will coast me more money. if not i will have to return itt. which will leave me without a p,Negative,Negative,0.9942571520805359,"['performance', 'price']",2,,,Negative,0.9104553461074829,,,,,,,,,,,Positive,0.5487436056137085,,,,
6290,charger port went out a couple days after the product arrived,Negative,Negative,0.9582944512367249,['battery'],1,Negative,0.9582944512367249,,,,,,,,,,,,,,,,,,
6291,i have a htc one e8 that i was researching to replace. processor/board then display/audio then overall package and ratings was my focus. newer tech and improvements change so quickly within electronic,Positive,Positive,0.9805442690849304,"['screen', 'camera', 'performance', 'design', 'audio', 'durability']",6,,,Positive,0.9943687319755554,Positive,0.9967994689941406,Positive,0.9921731948852539,Positive,0.9965565204620361,Positive,0.9967177510261536,Positive,0.995988667011261,,,,,,
6292,"i had this phone for 6 months when the keyboard all of a sudden would not stay open. never had a problem before. i contacted a rep via chat. everything she told me to try was useless, so while she was",Negative,Negative,0.9767970442771912,"['battery', 'screen', 'performance', 'design', 'price', 'audio', 'durability', 'signal']",8,Negative,0.9618784189224243,Negative,0.9815473556518555,Negative,0.45908159017562866,Negative,0.5485514402389526,Negative,0.4232924282550812,,,Neutral,0.43627408146858215,Negative,0.5195060968399048,Negative,0.974197268486023,,
6293,"this item is a christmas gift for my grandson so i cannot rate it now. however, after ha opens his gift and start using it we can do so likewise. thank you.",Negative,Positive,0.993065595626831,[],0,,,,,,,,,,,,,,,,,,,,
6294,"exactly what i wanted. great camera, large battery, android 8.0 after updates. only con so far is the non-removable battery; which i knew going in. do not pay full retail for this unit. it is awesome ",Positive,Positive,0.9982323050498962,"['battery', 'screen', 'camera', 'price', 'storage']",5,Negative,0.9909045100212097,,,,,,,,,Positive,0.99654620885849,Positive,0.99654620885849,Positive,0.9984809756278992,,,Negative,0.9333603382110596
6295,horrible. phone came locked unable to use with any carrier,Negative,Negative,0.9969455599784851,['signal'],1,,,,,,,,,,,,,,,,,Negative,0.9947434663772583,,
6296,"i have had this phone since it first came out and i purchased this one as a replacement when my battery no longer held a charge. it has the best camera, even better than my nikon slr digital camera. i",Positive,Positive,0.9867881536483765,"['battery', 'camera']",2,Positive,0.4057963192462921,,,,,,,,,Positive,0.9980612397193909,,,,,,,,
6297,my husband and i were looking to upgrade from our lg x charge's from cricket wireless. the price had recently dropped to $215 and we jumped on it. pros: camera. best camera i have seen on a budget pho,Positive,Positive,0.9984583854675293,"['battery', 'screen', 'camera', 'performance', 'design', 'price', 'audio', 'durability', 'storage']",9,Negative,0.982912540435791,Positive,0.9969802498817444,Positive,0.997015118598938,Positive,0.9597264528274536,Positive,0.9802590608596802,Positive,0.997986912727356,Negative,0.9887775778770447,Negative,0.998607337474823,,,Positive,0.9925406575202942
6298,not easy setup. my last two phones automatically setup 60% of the old phone. i did not like my s8+ which got eaten by a zero turn and have been mostly satisfied with my pixel xl that i have been punis,Positive,Positive,0.7712709903717041,"['battery', 'screen', 'design', 'durability']",4,Positive,0.9960736036300659,,,Positive,0.9786460995674133,,,Positive,0.899265468120575,,,Negative,0.9747346043586731,,,,,,
6299,really sleek and modern design and this is a great phone for a mid tier pricing. was researching either buying a oneplus 6 or this phone but i ended up buying this zenfone. it was a great choice to go,Positive,Positive,0.998619794845581,['design'],1,,,,,Positive,0.9956232905387878,,,,,,,,,,,,,,
6300,"this is an excellent phone. it is not top of the line, and i will get into more detail about things that i do not like about it, but everything that i say that is negative is nitpicking. let us start ",Positive,Positive,0.9949330687522888,"['battery', 'screen', 'camera', 'performance', 'design', 'price', 'durability']",7,Neutral,0.9331139922142029,Positive,0.9950799942016602,Positive,0.996502161026001,,,Positive,0.9959482550621033,Negative,0.9466345906257629,Negative,0.9951152801513672,Positive,0.9470406770706177,,,,
6301,best phone new decent phone used,Positive,Positive,0.9984009861946106,[],0,,,,,,,,,,,,,,,,,,,,
6302,"came without a single scratch, started right up after a charge, and after i popped my sim card in everything worked perfectly. battery dies a little quick but i am constantly dependent on my phone for",Positive,Positive,0.9954231381416321,"['battery', 'performance', 'durability']",3,Negative,0.9758387207984924,Negative,0.8703176379203796,,,,,Positive,0.9983494281768799,,,,,,,,,,
6303,"works great, phone is fast and screen is amazing. but the best thing is the amazing camera",Positive,Positive,0.9978581070899963,"['screen', 'camera', 'performance']",3,,,Positive,0.9983310103416443,,,,,,,Positive,0.996356725692749,Positive,0.9983310103416443,,,,,,
6304,same as the one i would have gotten from at&t except unlocked. the only difference is that samsung pay will not work yet.,Positive,Positive,0.9511447548866272,"['performance', 'price']",2,,,Positive,0.9243311882019043,,,,,,,,,,,Positive,0.9243311882019043,,,,
6305,i am kind of surprised we are talking about a budget phone that cost just under $300. used to get flip phones for $60. somehow they have trained us we need smart phones and pay through the nose for th,Positive,Neutral,0.7806226015090942,"['screen', 'camera', 'performance', 'design', 'price', 'signal', 'storage']",7,,,Negative,0.7905233502388,Positive,0.9494207501411438,,,,,Positive,0.9831243753433228,Positive,0.5642417669296265,Positive,0.9287164211273193,Negative,0.9155725240707397,Positive,0.765398383140564
6306,"there is only 1 main issue i have with this phone. i have metro pc's and though it says it has wifi calling, it will not activate. if this issue could be fixed this would definitely be an excellent ph",Positive,Positive,0.9606466889381409,"['price', 'signal']",2,,,,,,,,,,,,,,,Neutral,0.7058131098747253,Negative,0.9718157052993774,,
6307,the battery isn’t good,Negative,Negative,0.5508959293365479,['battery'],1,Negative,0.5508959293365479,,,,,,,,,,,,,,,,,,
6308,it is a great phone but wish it had a headphone jack instead of blue tooth,Positive,Positive,0.9850689768791199,['audio'],1,,,,,,,Positive,0.9850689768791199,,,,,,,,,,,,
6309,this is perfect,Positive,Positive,0.9979618787765503,[],0,,,,,,,,,,,,,,,,,,,,
6310,love it. just as i expected.,Positive,Positive,0.9985527396202087,[],0,,,,,,,,,,,,,,,,,,,,
6311,"seems like a used, battery life after the 1st month went so bad, after charging i could use it only for 3 hours. also keeps connecting and disconnecting while charging on usb connected with computer. ",Negative,Negative,0.9953469634056091,['battery'],1,Negative,0.9854207634925842,,,,,,,,,,,,,,,,,,
6312,"was promised a new phone. when i received the phone and attempted to activate it, my carrier refused, since the device was associated with an account with an overdue balance. this was not a new phone.",Negative,Negative,0.9952334761619568,['signal'],1,,,,,,,,,,,,,,,,,Negative,0.9838148951530457,,
6313,"i bought this phone and i can to say that is the best phone good software and excellent camara, i recommend 100%",Positive,Positive,0.9988431930541992,[],0,,,,,,,,,,,,,,,,,,,,
6314,very nice phone,Positive,Positive,0.9978988170623779,[],0,,,,,,,,,,,,,,,,,,,,
6315,i really love this phone. excellent value for the money. screen resolution is very good. cameras take great photos. battery life is great and charges quickly when it does need charging. definitely wor,Positive,Positive,0.9989084005355835,"['battery', 'screen', 'camera', 'price']",4,Positive,0.9951171875,,,,,,,,,Positive,0.996557354927063,Positive,0.9954556226730347,Positive,0.9985617995262146,,,,
6316,"sim tray is difficult to manage, constantly updating itself causing service interruption",Negative,Negative,0.9627186059951782,['signal'],1,,,,,,,,,,,,,,,,,Negative,0.9627186059951782,,
6317,"i am very happy with the phone. i have it since 3 weeks now and i am totally satisfied. the camera is very good for my use, especially with landscape photos. the price is very good for the quality.",Positive,Positive,0.9986900687217712,"['camera', 'price', 'durability']",3,,,,,,,,,Positive,0.9961814880371094,Positive,0.9974710941314697,,,Positive,0.9961814880371094,,,,
6318,i just upgraded from the note 3 and i am very underwhelmed by the note 8. cons my note 8's battery doesnt last as long as my note 3s did even after one or two years of use. i have to recharge every 24,Neutral,Negative,0.5572806000709534,"['battery', 'screen', 'camera', 'performance', 'design', 'durability', 'storage']",7,Negative,0.6036619544029236,Neutral,0.5524922013282776,Positive,0.979500949382782,,,Negative,0.6759569048881531,Positive,0.994941234588623,Negative,0.5172824263572693,,,,,Negative,0.900347888469696
